image_path,reconstruction_error,mahalanobis_distance,combined_score
D:\projects\xray\test\xray_easy04548flip-1.jpg,0.019190568,15.484132620769254,0.1740318946846079
D:\projects\xray\test\xray_easy04709shifted-25_0.jpg,0.015698576,15.773030169135598,0.17342887803739576
D:\projects\xray\test\xray_easy07031flip0.jpg,0.017642714,15.577159989928115,0.1734143139824759
D:\projects\xray\test\xray_easy04551flip1.jpg,0.01679199,15.62451825459841,0.17303717257281573
D:\projects\xray\test\P02161scaled0.8.jpg,0.0116479285,16.121855561447948,0.17286648412061542
D:\projects\xray\test\P00887scaled0.8.jpg,0.0098080365,16.29229275832621,0.17273096408198751
D:\projects\xray\test\xray_easy04568shifted0_-25.jpg,0.014353317,15.824572517572683,0.17259904238431495
D:\projects\xray\test\xray_easy04708scaled1.4.jpg,0.012161958,16.020291489738856,0.1723648729287449
D:\projects\xray\test\xray_easy04571rotated270.jpg,0.01387417,15.84031228193963,0.17227729318979626
D:\projects\xray\test\B0046_0073flip1.jpg,0.011698295,16.01025096336882,0.1718008049959819
D:\projects\xray\test\B0050_0089rotated45.jpg,0.0053227064,16.647041720460837,0.17179312362458293
D:\projects\xray\test\xray_easy07033shifted-25_0.jpg,0.012319111,15.912205731159396,0.17144116857683606
D:\projects\xray\test\B0050_0018shifted0_10.jpg,0.0030276682,16.82998974058205,0.1713275656286055
D:\projects\xray\test\P02128shifted0_-10.jpg,0.013637066,15.758622141897748,0.17122328730642866
D:\projects\xray\test\xray_easy06571rotated45.jpg,0.010492449,16.0332765476678,0.17082521417168198
D:\projects\xray\test\xray_easy07009shifted-25_0.jpg,0.012689362,15.773437950010825,0.17042374178017902
D:\projects\xray\test\xray_easy03169rotated45.jpg,0.0129383495,15.728375656466175,0.17022210607241084
D:\projects\xray\test\P04508rotated270.jpg,0.013853852,15.576915954079844,0.16962301124658802
D:\projects\xray\test\P02169shifted0_-10.jpg,0.011776692,15.773306674525474,0.16950975897923445
D:\projects\xray\test\xray_easy06991shifted-25_0.jpg,0.016130218,15.308520087543375,0.16921541915777571
D:\projects\xray\test\xray_easy04708flip1.jpg,0.012799689,15.585140393634726,0.16865109255125213
D:\projects\xray\test\xray_easy03498rotated270.jpg,0.018298896,14.998339415040304,0.1682822901799946
D:\projects\xray\test\P02123flip0.jpg,0.013351529,15.492144010708737,0.16827296901241945
D:\projects\xray\test\P03602rotated270.jpg,0.014270153,15.350222271683798,0.16777237561348066
D:\projects\xray\test\B0049_0194flip1.jpg,0.0042252084,16.330291301314375,0.1675281214371755
D:\projects\xray\test\B0050_0093rotated90.jpg,0.0029134974,16.44914273112257,0.1674049246995886
D:\projects\xray\test\P06178flip1.jpg,0.015331225,15.206219419576867,0.16739341873415453
D:\projects\xray\test\B0050_0007flip0.jpg,0.0039960328,16.339667709010342,0.16739270984592536
D:\projects\xray\test\xray_easy07020rotated90.jpg,0.01642031,15.053160042461538,0.16695191078778887
D:\projects\xray\test\P08032rotated45.jpg,0.011568219,15.524662979511792,0.16681484919606024
D:\projects\xray\test\xray_easy07021shifted25_0.jpg,0.011982553,15.480321330445486,0.16678576601165016
D:\projects\xray\test\P07381flip0.jpg,0.012369922,15.426059926487058,0.16663052162713857
D:\projects\xray\test\xray_easy06994flip1.jpg,0.013202745,15.336376531457287,0.1665665098506747
D:\projects\xray\test\P05330rotated45.jpg,0.010033351,15.646694600360123,0.16650029737280336
D:\projects\xray\test\B0050_0019rotated90.jpg,0.004408629,16.203188129105435,0.1664405104365276
D:\projects\xray\test\xray_easy03200shifted25_0.jpg,0.01553337,15.084774705359926,0.16638111701945058
D:\projects\xray\test\xray_easy06997flip-1.jpg,0.014642395,15.16972538697526,0.1663396489488885
D:\projects\xray\test\P02128scaled0.8.jpg,0.01055484,15.544761990116953,0.16600245975809216
D:\projects\xray\test\P05727rotated45.jpg,0.017402833,14.858934409184158,0.1659921774194926
D:\projects\xray\test\xray_easy04573shifted25_0.jpg,0.012525812,15.338995852618883,0.16591577031760882
D:\projects\xray\test\B0049_0154rotated45.jpg,0.0064824875,15.924890885055683,0.16573139639497422
D:\projects\xray\test\xray_easy03383shifted0_-25.jpg,0.013416376,15.225838232942396,0.16567475829430395
D:\projects\xray\test\xray_easy07042scaled1.4.jpg,0.010390531,15.526046759866576,0.16565099887036186
D:\projects\xray\test\xray_easy07012shifted25_0.jpg,0.011868742,15.36212612480391,0.16549000354264864
D:\projects\xray\test\xray_easy06991shifted0_-25.jpg,0.016659291,14.84851584263362,0.16514444988744634
D:\projects\xray\test\xray_easy06997shifted0_25.jpg,0.014968731,14.988991153802445,0.16485864297862818
D:\projects\xray\test\P06240shifted10_0.jpg,0.008744272,15.594144453867942,0.16468571694209844
D:\projects\xray\test\B0050_0078rotated270.jpg,0.0037808754,16.086985516154446,0.16465073051654971
D:\projects\xray\test\P05941rotated180.jpg,0.011548699,15.29855321879323,0.1645342310677107
D:\projects\xray\test\xray_easy07020rotated270.jpg,0.01562938,14.866719607639418,0.16429657515514
D:\projects\xray\test\P05552shifted0_-10.jpg,0.01205109,15.213917584510309,0.1641902655118869
D:\projects\xray\test\P02133rotated270.jpg,0.015629584,14.846260322716882,0.16409218719688107
D:\projects\xray\test\xray_easy05367shifted0_25.jpg,0.012905602,15.06597585894728,0.16356536093285326
D:\projects\xray\test\xray_easy07007scaled1.4.jpg,0.012934453,15.061776224666668,0.16355221510076356
D:\projects\xray\test\P05325rotated90.jpg,0.0113214655,15.185913445481035,0.1631805999396083
D:\projects\xray\test\B0050_0042shifted0_-10.jpg,0.0035694866,15.947137772220678,0.16304086427319356
D:\projects\xray\test\P05332flip1.jpg,0.010355234,15.268467502189633,0.1630399091680145
D:\projects\xray\test\xray_easy03216scaled1.4.jpg,0.013784595,14.923107860413493,0.1630156734379858
D:\projects\xray\test\xray_easy07027shifted25_0.jpg,0.013199683,14.981156977878546,0.16301125305758452
D:\projects\xray\test\xray_easy06994scaled0.7.jpg,0.011211221,15.163634884678673,0.16284756995313715
D:\projects\xray\test\xray_easy06997shifted25_0.jpg,0.012887541,14.985353896803879,0.16274108017272973
D:\projects\xray\test\xray_easy05357shifted0_25.jpg,0.014464808,14.827162761112318,0.16273643530776366
D:\projects\xray\test\P05604shifted0_-10.jpg,0.00838061,15.43554243409258,0.16273603390540897
D:\projects\xray\test\B0050_0015shifted0_-10.jpg,0.0028443362,15.954418834237487,0.1623885245521936
D:\projects\xray\test\xray_easy07050shifted0_25.jpg,0.013670418,14.868751063136457,0.16235792904285787
D:\projects\xray\test\P02127shifted0_-10.jpg,0.012527472,14.971063543373647,0.162238107773307
D:\projects\xray\test\P05299flip0.jpg,0.012835759,14.931960107135804,0.1621553598095778
D:\projects\xray\test\B0049_0093rotated45.jpg,0.008014339,15.408993598808701,0.1621042750104254
D:\projects\xray\test\B0049_0024rotated45.jpg,0.0053210766,15.661573322561004,0.16193680983107903
D:\projects\xray\test\B0050_0013shifted-10_0.jpg,0.0033679008,15.84175262041761,0.16178542705256477
D:\projects\xray\test\xray_easy03216shifted0_-25.jpg,0.014509603,14.701916170823294,0.16152876508938988
D:\projects\xray\test\B0050_0028shifted0_-10.jpg,0.0034980427,15.801893631428438,0.1615169790150966
D:\projects\xray\test\P02154rotated270.jpg,0.012781446,14.864274770446253,0.16142419357277585
D:\projects\xray\test\B0050_0007scaled1.2.jpg,0.002938386,15.836771289576692,0.16130609894861384
D:\projects\xray\test\P02171rotated270.jpg,0.01681866,14.439984973104062,0.16121850911111893
D:\projects\xray\test\P05159flip1.jpg,0.009252614,15.187534492995976,0.161127959271636
D:\projects\xray\test\P00660rotated90.jpg,0.013989101,14.71354397802522,0.16112454094429515
D:\projects\xray\test\P05890rotated180.jpg,0.009686413,15.143712283715447,0.1611235360582157
D:\projects\xray\test\B0050_0069rotated45.jpg,0.003891399,15.680933245307907,0.1607007313504736
D:\projects\xray\test\P05162rotated270.jpg,0.009398368,15.065603286573827,0.160054401052987
D:\projects\xray\test\B0049_0083rotated45.jpg,0.007089428,15.291725836393612,0.16000668650192398
D:\projects\xray\test\P02126shifted0_10.jpg,0.011837066,14.790394648164487,0.1597410126328466
D:\projects\xray\test\P02131flip0.jpg,0.014538334,14.512355418697066,0.15966188793823188
D:\projects\xray\test\P00861shifted10_0.jpg,0.011219475,14.829593646585971,0.15951541188418897
D:\projects\xray\test\B0050_0040shifted-10_0.jpg,0.0043721437,15.496196168864836,0.15933410534093848
D:\projects\xray\test\P06178rotated360.jpg,0.011123311,14.801164581249665,0.1591349565870614
D:\projects\xray\test\P06178scaled1.2.jpg,0.010827553,14.81126126437628,0.15894016610227465
D:\projects\xray\test\B0050_0020shifted10_0.jpg,0.0036869058,15.522013747507135,0.1589070433136205
D:\projects\xray\test\P04128flip1.jpg,0.010051132,14.876318631530484,0.15881431849510155
D:\projects\xray\test\P07382rotated45.jpg,0.012313203,14.648758255396764,0.1588007855087964
D:\projects\xray\test\xray_easy05367rotated45.jpg,0.014251392,14.450035333041198,0.1587517456651116
D:\projects\xray\test\B0050_0092flip1.jpg,0.0023664609,15.614019479960781,0.15850665565938335
D:\projects\xray\test\B0050_0020rotated270.jpg,0.004749245,15.35940134114858,0.15834325842180216
D:\projects\xray\test\xray_easy02561shifted0_25.jpg,0.014853579,14.34446606359443,0.15829823962813228
D:\projects\xray\test\P02159shifted10_0.jpg,0.011504084,14.674507415740404,0.15824915802924547
D:\projects\xray\test\B0050_0014shifted0_10.jpg,0.0044599385,15.36776906046566,0.15813762910473314
D:\projects\xray\test\P04930flip-1.jpg,0.010703432,14.731559754974699,0.15801902992344952
D:\projects\xray\test\xray_easy05655shifted0_-25.jpg,0.012894685,14.482550662505554,0.15772019200521636
D:\projects\xray\test\P05957rotated90.jpg,0.01063742,14.689889374304183,0.1575363139726556
D:\projects\xray\test\P05858rotated90.jpg,0.012048893,14.548373142826138,0.15753262410509167
D:\projects\xray\test\B0049_0195shifted-10_0.jpg,0.0037368517,15.362148596016919,0.1573583376970724
D:\projects\xray\test\P04516rotated270.jpg,0.010742578,14.621471688562167,0.15695729460978045
D:\projects\xray\test\P00020rotated45.jpg,0.011660417,14.526010993931504,0.156920526549854
D:\projects\xray\test\P02160flip-1.jpg,0.014020771,14.275805176262503,0.1567788225508178
D:\projects\xray\test\P06029scaled1.2.jpg,0.007486642,14.926301551507985,0.15674965738775407
D:\projects\xray\test\P04127shifted0_10.jpg,0.008268836,14.847093658643772,0.15673977254080584
D:\projects\xray\test\P04860rotated45.jpg,0.014318284,14.240152816190367,0.1567198118092025
D:\projects\xray\test\B0049_0045rotated90.jpg,0.005656916,15.097855685278201,0.15663547303527023
D:\projects\xray\test\P00656shifted0_10.jpg,0.013466544,14.312867605887163,0.15659522050820102
D:\projects\xray\test\xray_easy06847shifted25_0.jpg,0.008738531,14.765157991458588,0.1563901107143324
D:\projects\xray\test\P05109flip-1.jpg,0.009942655,14.627372671700956,0.15621638216860534
D:\projects\xray\test\B0050_0027rotated270.jpg,0.00542945,15.044647493310366,0.1558759248899678
D:\projects\xray\test\B0046_0100shifted0_-10.jpg,0.00803019,14.778829719119091,0.15581848732374926
D:\projects\xray\test\B0050_0079shifted0_-10.jpg,0.00501213,15.077892696732507,0.15579105686643943
D:\projects\xray\test\xray_easy07020scaled1.4.jpg,0.012507624,14.321370371782661,0.15572132771068695
D:\projects\xray\test\B0050_0089shifted0_-10.jpg,0.0031552801,15.22999436734136,0.1554552238108482
D:\projects\xray\test\P00870flip0.jpg,0.013692099,14.164244509172061,0.15533454376142838
D:\projects\xray\test\B0049_0031flip1.jpg,0.00468306,15.042149692534025,0.1551045570312303
D:\projects\xray\test\B0050_0090shifted-10_0.jpg,0.002767566,15.224646867969282,0.15501403457270213
D:\projects\xray\test\P05346rotated90.jpg,0.00937158,14.54861898287052,0.15485776945341767
D:\projects\xray\test\xray_easy06616flip1.jpg,0.010491575,14.422684984800663,0.15471842496243562
D:\projects\xray\test\P04516shifted0_-10.jpg,0.008397889,14.620762628382877,0.15460551560736135
D:\projects\xray\test\P00629rotated270.jpg,0.015980842,13.862327210495843,0.15460411369691268
D:\projects\xray\test\xray_easy06833shifted25_0.jpg,0.010217324,14.436605651074482,0.15458338041001393
D:\projects\xray\test\P02160shifted10_0.jpg,0.011363971,14.321066942644931,0.1545746404735527
D:\projects\xray\test\P00878rotated45.jpg,0.012913001,14.147437438084735,0.15438737515076054
D:\projects\xray\test\P00629flip-1.jpg,0.014045373,14.027387958941144,0.15431925219473525
D:\projects\xray\test\P02173flip1.jpg,0.015745813,13.850077643354346,0.15424658946056774
D:\projects\xray\test\P04932rotated45.jpg,0.010992698,14.322570423080819,0.15421840260221856
D:\projects\xray\test\P05774flip0.jpg,0.009974952,14.422434601257613,0.15419929786841444
D:\projects\xray\test\P07724scaled1.2.jpg,0.0067757876,14.733408967325728,0.15410987723911446
D:\projects\xray\test\xray_easy06956flip1.jpg,0.00966294,14.440282493678284,0.15406576510367345
D:\projects\xray\test\P00864rotated360.jpg,0.010804284,14.325228067797362,0.1540565650419587
D:\projects\xray\test\P05669flip-1.jpg,0.0106627075,14.335250357500968,0.1540152110751694
D:\projects\xray\test\xray_easy06918flip0.jpg,0.01196345,14.205013374585178,0.15401358409571914
D:\projects\xray\test\P00861rotated180.jpg,0.012759839,14.122179743654378,0.15398163662112602
D:\projects\xray\test\P00888rotated90.jpg,0.017690292,13.625842755986943,0.15394871918811098
D:\projects\xray\test\B0049_0045rotated270.jpg,0.007101471,14.683639402454498,0.1539378650947452
D:\projects\xray\test\B0049_0092flip-1.jpg,0.005666815,14.818543827717923,0.15385225348731302
D:\projects\xray\test\B0049_0177shifted0_-10.jpg,0.0049403585,14.885925164849917,0.15379961010472337
D:\projects\xray\test\P05957shifted0_10.jpg,0.007139091,14.664765636168532,0.15378674727596456
D:\projects\xray\test\P00888rotated360.jpg,0.011188918,14.257445347583174,0.15376337126916526
D:\projects\xray\test\P05109shifted-10_0.jpg,0.0073462017,14.620732791480547,0.1535535296028567
D:\projects\xray\test\xray_easy06692rotated270.jpg,0.009880272,14.361830445535617,0.1534985761956139
D:\projects\xray\test\P07888rotated180.jpg,0.01211631,14.113113331405302,0.15324744350073716
D:\projects\xray\test\P07381shifted10_0.jpg,0.008759063,14.445498914788434,0.15321405188511084
D:\projects\xray\test\P02159rotated360.jpg,0.009200159,14.391006097600503,0.1531102204363112
D:\projects\xray\test\P05957shifted0_-10.jpg,0.0076636653,14.537449932254747,0.15303816466189818
D:\projects\xray\test\B0050_0040flip-1.jpg,0.0031831611,14.974354672318444,0.1529267078645353
D:\projects\xray\test\P05846shifted0_-10.jpg,0.007719833,14.50680520290642,0.15278788496722867
D:\projects\xray\test\P01950shifted10_0.jpg,0.008455046,14.426651845223438,0.15272156490481625
D:\projects\xray\test\P00599shifted0_10.jpg,0.011345274,14.137444100874943,0.15271971482384486
D:\projects\xray\test\P00864flip0.jpg,0.015623105,13.696602860348237,0.15258913336204302
D:\projects\xray\test\P01949rotated180.jpg,0.009206885,14.31602813339823,0.15236716587459978
D:\projects\xray\test\xray_easy06847rotated90.jpg,0.009473682,14.289337276854694,0.15236705514975965
D:\projects\xray\test\P06251shifted10_0.jpg,0.007960342,14.439085691921633,0.15235119879000109
D:\projects\xray\test\P00855flip0.jpg,0.016430734,13.590793786816725,0.15233867159359585
D:\projects\xray\test\B0049_0037shifted-10_0.jpg,0.0052875653,14.702833405269185,0.15231589934361975
D:\projects\xray\test\B0049_0032rotated180.jpg,0.0031432956,14.91596534086553,0.1523029490543691
D:\projects\xray\test\B0050_0062rotated270.jpg,0.003342717,14.88815613510507,0.1522242783056992
D:\projects\xray\test\P04166shifted0_-10.jpg,0.011110763,14.110864253247227,0.15221940559798922
D:\projects\xray\test\P00846flip-1.jpg,0.015838796,13.633774597943697,0.15217654225231086
D:\projects\xray\test\P00007scaled0.8.jpg,0.008198264,14.384220282842819,0.15204046688338224
D:\projects\xray\test\P00010rotated90.jpg,0.01123723,14.073744151547483,0.15197467166736656
D:\projects\xray\test\P00021rotated45.jpg,0.011497409,14.023797401021195,0.15173538309316112
D:\projects\xray\test\B0044_0085rotated270.jpg,0.011649768,14.005590459832298,0.1517056724665438
D:\projects\xray\test\P05762rotated360.jpg,0.0061567477,14.548695208642158,0.15164369978148018
D:\projects\xray\test\xray_easy03446rotated90.jpg,0.009357615,14.228085892218047,0.15163847429620916
D:\projects\xray\test\B0049_0188shifted0_-10.jpg,0.0050255395,14.645787857895112,0.1514834181261561
D:\projects\xray\test\P04128scaled0.8.jpg,0.006560139,14.491385848715954,0.15147399737954192
D:\projects\xray\test\P00025rotated180.jpg,0.01160372,13.984967361234968,0.1514533931671912
D:\projects\xray\test\B0050_0095shifted10_0.jpg,0.003469119,14.791104347506872,0.1513801625563424
D:\projects\xray\test\B0046_0192shifted-10_0.jpg,0.009050182,14.231118657276124,0.15136136863961905
D:\projects\xray\test\xray_easy05355rotated90.jpg,0.01081589,14.050342277867383,0.15131931235326118
D:\projects\xray\test\P05131flip0.jpg,0.010450967,14.084090710240046,0.1512918737586085
D:\projects\xray\test\P07888rotated270.jpg,0.0149035575,13.631212004858222,0.15121567753541437
D:\projects\xray\test\xray_easy06682rotated45.jpg,0.014253915,13.6953121009698,0.15120703629725227
D:\projects\xray\test\P06263shifted0_10.jpg,0.0077206646,14.348253728909466,0.15120320189831826
D:\projects\xray\test\B0050_0020shifted0_-10.jpg,0.0031862527,14.79819725375904,0.1511682252042277
D:\projects\xray\test\xray_easy00954rotated45.jpg,0.011929065,13.921290314771104,0.151141968136801
D:\projects\xray\test\P04193flip0.jpg,0.008867376,14.21022143301667,0.15096958988282097
D:\projects\xray\test\P04551shifted10_0.jpg,0.007165315,14.375612807363517,0.1509214431689704
D:\projects\xray\test\P05890rotated360.jpg,0.007168859,14.373762838277798,0.15090648716050964
D:\projects\xray\test\P07235rotated45.jpg,0.012020793,13.881925155158534,0.15084004436369433
D:\projects\xray\test\P06168shifted0_10.jpg,0.00977013,14.104815872214234,0.15081828852943577
D:\projects\xray\test\B0049_0182rotated45.jpg,0.009753316,14.103278262530841,0.15078609833483972
D:\projects\xray\test\P02159flip1.jpg,0.01568635,13.503540323333105,0.15072175317661127
D:\projects\xray\test\P02164scaled1.2.jpg,0.009850946,14.085758656229121,0.15070853281731947
D:\projects\xray\test\P02135shifted-10_0.jpg,0.010715337,13.986320324230766,0.15057853978115893
D:\projects\xray\test\B0050_0069rotated270.jpg,0.0028547235,14.765803014718921,0.15051275363051328
D:\projects\xray\test\P05722shifted10_0.jpg,0.0061024628,14.439292006937665,0.15049538283420605
D:\projects\xray\test\xray_easy07022scaled1.4.jpg,0.012555064,13.793919097581833,0.1504942546779844
D:\projects\xray\test\P02892rotated90.jpg,0.011883539,13.859578555590934,0.15047932470358438
D:\projects\xray\test\P07512shifted0_-10.jpg,0.009303129,14.113155482881595,0.15043468410693933
D:\projects\xray\test\P05665rotated45.jpg,0.012291106,13.81115216534227,0.1504026280488461
D:\projects\xray\test\P07208flip1.jpg,0.012009739,13.830818120139217,0.15031792014586307
D:\projects\xray\test\xray_easy05379shifted-25_0.jpg,0.00758783,14.27254401186334,0.15031327018903962
D:\projects\xray\test\B0050_0029shifted-10_0.jpg,0.002849608,14.740385316598585,0.1502534611272382
D:\projects\xray\test\P02132shifted10_0.jpg,0.011114274,13.91379792544071,0.15025225340603035
D:\projects\xray\test\P05156rotated270.jpg,0.010974868,13.921825560925202,0.15019312380997138
D:\projects\xray\test\P00619rotated360.jpg,0.010209357,13.998170520677956,0.1501910625727454
D:\projects\xray\test\xray_easy00941shifted-25_0.jpg,0.011260982,13.888627744276313,0.15014725911427526
D:\projects\xray\test\P02860rotated270.jpg,0.010230462,13.982409319172254,0.15005455525855174
D:\projects\xray\test\P06037rotated270.jpg,0.011011212,13.900207415955261,0.15001328629242378
D:\projects\xray\test\P00640shifted0_10.jpg,0.011805733,13.813140320072362,0.14993713593522498
D:\projects\xray\test\P00617shifted0_10.jpg,0.010265003,13.966946747274916,0.1499344704312257
D:\projects\xray\test\P00477shifted10_0.jpg,0.01119217,13.872713361568799,0.1499193035874521
D:\projects\xray\test\B0049_0060shifted10_0.jpg,0.004818731,14.50508045749595,0.14986953556256793
D:\projects\xray\test\xray_easy06918rotated270.jpg,0.012954337,13.69067465049476,0.14986108309601254
D:\projects\xray\test\B0046_0100rotated45.jpg,0.009970532,13.983322338817977,0.14980375518707895
D:\projects\xray\test\B0050_0013rotated90.jpg,0.0028962127,14.688711720429657,0.14978332994416652
D:\projects\xray\test\P00015flip-1.jpg,0.011058446,13.871509880217257,0.14977354482206048
D:\projects\xray\test\P05436scaled0.8.jpg,0.0050551393,14.470965253609595,0.14976479184302866
D:\projects\xray\test\xray_easy02569flip0.jpg,0.0105813285,13.916454332032616,0.149745871853916
D:\projects\xray\test\P05166shifted0_-10.jpg,0.0063942955,14.320653014228,0.14960082562983287
D:\projects\xray\test\P07773rotated45.jpg,0.013199697,13.627195192489646,0.14947164917353414
D:\projects\xray\test\P05725rotated45.jpg,0.011319791,13.813886284742036,0.14945865381422915
